idx	X	Y	component
565	8159.954213056248	359601.7098034158	0
566	8160.326117936405	359602.5776992285	0
567	8159.960005081841	359601.7069915116	0
568	8159.958627728396	359601.6988912143	0
569	8156.762278618757	359560.7471992235	0
570	8156.747254629969	359560.7615593342	0
571	8156.036580527318	359559.9469423493	0
572	8156.762280180817	359560.7472675479	0
573	8156.039075572276	359559.9411182013	0
574	8156.038263093797	359559.9430374142	0
575	8152.431595995906	359520.5022685239	0
576	8152.291437820066	359520.6021383106	0
577	8152.260111037758	359519.2928873509	0
578	8152.431501873187	359520.5008967079	0
579	8152.259062448051	359519.2777495336	0
580	8152.259112697095	359519.2780051125	0
581	8145.467138889828	359398.6384454663	0
582	8145.467632539803	359398.6360061043	0
583	8145.997587801772	359398.6405093338	0
584	8145.496707994957	359398.5765786146	0
585	8145.994637196534	359398.6360681946	0
586	8146.000600951957	359398.6449188004	0
587	8139.722849872313	359377.8029047501	0
588	8139.718007842195	359377.8072243995	0
589	8138.812793052872	359377.3317576286	0
590	8139.738887046347	359377.7834842675	0
591	8138.862882441375	359377.2506402524	0
592	8138.812194765545	359377.3311253306	0
593	8137.2507519176	359374.4536260385	0
594	8137.245470795548	359374.4594766978	0
595	8136.932936276658	359373.5088636818	0
596	8137.249231823836	359374.4519489949	0
597	8137.006320130895	359373.4392667318	0
598	8137.002594268066	359373.4427902768	0
599	8118.696896073525	358502.3552430773	0
600	8118.632185569964	358502.3868645669	0
601	8119.559715449694	358501.8342033838	0
602	8118.695652291994	358502.3513609738	0
603	8119.589916791883	358501.7290693566	0
604	8119.586962810135	358501.7273835723	0
605	8123.169835471781	358443.0011696537	0
606	8123.169795499649	358443.0010412594	0
607	8122.386325215921	358442.3668692456	0
608	8123.175546864863	358442.9993629715	0
609	8122.393016167451	358442.3571394188	0
610	8122.39350168861	358442.3570613943	0
611	8097.749520660029	358372.5940155648	0
612	8097.724544486729	358372.6031841253	0
613	8098.004613263183	358371.9782503755	0
614	8097.749616279267	358372.5934009973	0
615	8098.01379358233	358371.9659446002	0
616	8098.014172762283	358371.9634578316	0
617	8057.832483027829	358143.5687866212	0
618	8057.830224837526	358143.5706978426	0
619	8057.232445396134	358143.2403840861	0
620	8057.833888354129	358143.5690371147	0
621	8057.246570855961	358143.230049362	0
622	8057.241704618209	358143.2311399907	0
623	8041.964635133161	357972.8371398748	0
624	8041.96117608319	357972.8391782774	0
625	8041.825983525254	357971.9067103184	0
626	8041.965996804764	357972.8351018293	0
627	8041.853705010493	357971.8784437897	0
628	8041.853846364189	357971.8787771996	0
629	8031.365771762095	357962.451685667	0
630	8031.364360576496	357962.4573231622	0
631	8031.371398033691	357962.3971533469	0
632	8031.370598189649	357962.4172368599	0
633	8061.362365431152	357794.9440122261	0
634	8061.331705312361	357794.9437671518	0
635	8060.815796243376	357794.0992665344	0
636	8061.363384776516	357794.9419925978	0
637	8060.819881143398	357794.0927597526	0
638	8060.815542139695	357794.1011393112	0
639	8061.980492557981	357788.0854075183	0
640	8061.976926334086	357788.0960578964	0
641	8061.438116987818	357787.4464613175	0
642	8061.979856177	357788.0847671202	0
643	8061.443015139317	357787.4299565282	0
644	8061.442405626643	357787.4319758188	0
645	8064.888482092298	357689.0376270444	0
646	8064.879032722092	357689.1394208062	0
647	8065.490632007015	357689.5039737328	0
648	8064.89073056099	357689.032677805	0
649	8065.496066992171	357689.4963481508	0
650	8065.497861910611	357689.4996041047	0
651	8057.579468027223	357655.750804323	0
652	8057.361782656051	357655.752958774	0
653	8057.637164040119	357654.8991036169	0
654	8057.583214054583	357655.7499522063	0
655	8057.682865551207	357654.8390871432	0
656	8057.683323657955	357654.8384289877	0
657	8060.437915486051	357612.7350906307	0
658	8060.437601214158	357612.734444446	0
659	8060.478746481123	357611.8903788211	0
660	8060.439001504448	357612.7261150458	0
661	8060.48187552928	357611.8833145425	0
662	8060.479222545982	357611.8897975412	0
663	8063.15023007791	357559.3140616141	0
664	8063.14689415053	357559.3171252642	0
665	8062.64165793499	357558.5752293519	0
666	8063.148844518582	357559.3171917388	0
667	8062.658648688463	357558.5481763705	0
668	8062.642936775694	357558.5742703344	0
669	8057.27477343753	357506.692353732	0
670	8057.263387472951	357506.6904379257	0
671	8057.405799620319	357505.5746220074	0
672	8057.309938751743	357506.593541244	0
673	8057.411599614774	357505.5667595788	0
674	8057.411154560279	357505.5677739918	0
675	8057.327456051367	357479.22500779	0
676	8057.309085578658	357479.2425256756	0
677	8056.639676694176	357478.7087826084	0
678	8057.327199896798	357479.2257206035	0
679	8056.682146473089	357478.6727131163	0
680	8056.678331120289	357478.6694853244	0
681	8058.003810436232	357452.2277741433	0
682	8057.992698668968	357452.2387220374	0
683	8057.86383990047	357451.2371664933	0
684	8058.003795817262	357452.2269168627	0
685	8057.890699373907	357451.2062057324	0
686	8057.867017874261	357451.2249857187	0
687	8055.704300659709	357442.1926073522	0
688	8055.704996292247	357442.1932832551	0
689	8055.301181001938	357441.2128913034	0
690	8055.706985363271	357442.186693571	0
691	8055.32035650278	357441.1910801043	0
692	8055.301324154716	357441.2124460761	0
693	8055.246595648117	357435.3914156976	0
694	8055.25266719819	357435.3762952231	0
695	8054.464996965369	357434.657027828	0
696	8055.240202285582	357435.3377658521	0
697	8054.498568589799	357434.6392078903	0
698	8054.466574648977	357434.6558991953	0
699	8050.271802598843	357419.4805094015	0
